1526
2	784
2	1023
2	1336
3	332
4	640
5	292
6	238
6	1084
7	1155
8	398
8	1402
10	742
10	1437
12	14
14	165
15	89
16	925
17	473
17	816
20	712
21	1191
22	548
22	1122
23	964
24	1227
25	367
26	262
26	1049
27	1265
28	133
29	997
32	1300
33	418
35	504
35	1333
37	644
38	1087
39	1498
41	1400
42	449
43	1434
44	70
45	1467
47	576
48	180
49	611
49	799
49	1024
50	33
50	105
50	234
50	735
53	387
54	282
54	836
54	908
55	537
56	151
57	1187
59	484
59	699
59	1116
59	1254
63	981
63	1061
64	1289
65	872
67	663
69	354
71	202
73	767
73	1361
74	3
74	318
75	1396
77	1430
78	54
78	257
78	629
79	126
79	1148
80	1090
81	942
82	86
82	458
83	802
84	556
84	733
87	840
88	167
88	908
89	392
90	1219
92	1255
93	229
94	1182
96	1043
99	875
101	1327
102	663
103	998
105	528
106	485
109	625
109	1072
109	1357
110	323
110	1389
111	101
111	1424
112	137
113	1460
113	1495
114	749
117	1146
118	63
119	259
119	592
119	932
120	822
120	1214
121	561
125	400
126	855
127	222
127	457
127	897
127	1248
128	1282
129	29
129	165
129	293
130	369
131	1098
131	1175
132	967
133	1317
134	679
135	501
138	641
140	1054
142	341
142	533
142	791
144	86
145	1128
145	1351
146	1490
147	1421
148	997
148	1454
149	607
150	428
150	756
152	194
152	255
153	925
155	474
156	725
158	829
158	1278
161	155
163	49
163	393
164	16
164	695
166	1033
167	228
168	286
168	1310
169	658
169	897
171	796
173	360
175	1115
176	512
177	544
177	1189
178	80
179	450
179	1473
180	623
180	994
180	1337
181	1368
181	1400
182	113
182	1434
185	766
188	414
190	588
190	1058
191	733
193	255
193	330
194	821
194	1219
195	145
196	483
196	697
197	1142
198	5
198	219
201	40
201	297
201	894
201	1295
202	661
202	1019
203	1094
204	380
204	968
205	1173
207	554
212	72
213	448
215	1252
215	1326
216	347
216	789
216	1367
218	169
219	1432
220	1056
221	869
224	601
224	754
224	839
224	942
224	1199
225	273
226	200
227	1122
229	476
229	995
229	1491
232	1282
233	570
233	680
233	912
235	314
236	135
237	1085
237	1158
240	811
241	642
242	61
242	388
243	1349
246	537
246	961
249	502
249	1310
251	1457
252	438
253	169
253	775
253	1419
255	1189
256	610
257	738
258	289
259	849
261	258
261	1263
263	202
263	702
263	996
263	1491
264	1133
265	664
265	1060
266	1099
267	928
268	328
268	467
268	574
268	1217
271	128
271	231
274	58
276	1337
277	370
277	530
277	1026
279	893
279	1291
281	1441
283	91
288	1405
289	1240
289	1369
293	441
294	791
295	861
296	397
296	691
296	727
297	270
298	598
298	1061
298	1096
299	196
300	12
300	829
300	1132
300	1196
302	344
303	230
303	992
304	657
304	935
305	1268
308	903
309	50
310	123
311	514
311	1024
314	85
314	471
314	1453
315	157
316	1343
318	1166
318	1229
319	371
319	1418
320	966
321	574
323	416
324	1383
325	321
325	624
328	1293
329	695
330	284
330	863
330	1062
331	830
332	26
332	727
332	1094
334	541
334	1128
335	1489
336	211
336	444
338	894
339	657
341	1000
343	930
343	1255
344	103
345	138
347	1454
348	598
348	1321
349	352
349	391
349	1162
352	1417
353	963
358	471
359	316
361	825
361	1227
361	1386
362	566
362	761
362	1285
363	243
363	280
