1150
1	751
2	1144
3	96
3	968
4	29
4	1291
6	221
6	352
10	1096
14	394
14	818
17	185
17	528
18	1338
24	875
27	658
28	260
29	1232
30	724
30	1052
30	1377
32	940
33	1005
34	581
36	60
38	302
38	1182
39	486
39	778
40	439
41	1417
42	132
42	621
43	1277
43	1465
45	1139
47	12
51	344
51	842
55	97
55	223
56	386
56	1317
57	904
57	1098
58	689
59	173
59	552
64	966
69	1360
70	511
71	743
72	809
74	1206
75	1023
76	1251
77	271
78	421
78	1062
82	46
82	598
84	647
84	1451
85	869
86	1156
87	1404
88	317
90	465
93	136
93	930
93	1497
95	188
96	701
97	775
98	92
98	1298
100	362
101	230
101	988
101	1115
106	554
109	831
111	509
113	1339
117	403
119	623
119	894
119	1245
120	1081
120	1206
122	1381
123	1035
124	269
125	28
125	733
127	669
127	1166
128	1433
130	69
131	166
132	444
132	950
133	310
133	582
134	788
134	1474
138	122
138	1277
141	349
145	214
145	857
146	992
147	487
148	1127
151	1319
153	535
159	702
161	393
161	630
161	1079
162	916
163	256
164	815
164	1366
165	757
166	1185
166	1499
167	1229
168	1407
169	1038
172	81
172	438
174	160
177	586
177	1449
178	41
180	876
181	300
182	663
182	964
183	343
184	1274
188	119
189	507
190	202
192	1143
194	1099
194	1318
195	723
197	239
198	1005
199	469
199	547
202	835
204	786
206	1365
207	374
207	1486
208	927
210	415
211	1412
212	1183
212	1225
213	629
215	1055
219	76
220	27
220	687
222	278
223	160
226	747
226	886
227	326
227	592
229	1263
232	969
232	1449
234	1303
235	118
236	1093
237	507
239	199
239	461
239	1019
240	1135
242	846
243	1348
245	553
247	239
248	802
249	649
253	368
253	417
254	1394
256	715
256	929
257	1172
257	1489
258	1213
259	40
263	295
268	1071
269	80
269	157
269	768
270	608
271	1434
273	1256
274	888
275	982
276	674
277	1298
279	330
280	469
283	514
284	837
285	204
285	1028
285	1121
286	255
286	564
288	1338
289	117
295	20
296	1376
298	387
298	430
298	1164
298	1471
299	739
300	945
303	798
305	1205
308	637
309	700
311	1071
312	1413
313	64
314	163
315	295
316	1245
317	905
320	349
320	861
321	1289
322	483
322	592
323	241
323	996
326	537
328	108
330	1112
331	1334
333	6
333	1448
334	203
334	1039
339	767
339	1153
340	444
340	670
342	823
343	398
343	953
348	1198
348	1379
352	150
352	722
354	41
354	270
355	320
357	627
358	572
360	505
360	1242
361	872
363	1082
364	85
365	1282
366	1418
366	1480
367	912
368	364
368	990
372	800
374	1321
377	227
379	678
379	1033
380	1126
381	184
382	460
385	126
387	1170
388	753
389	415
389	1357
391	286
393	15
393	594
395	941
396	543
397	844
400	68
400	1210
402	501
402	642
402	710
402	1445
404	327
405	1396
408	1077
408	1252
410	379
411	888
411	983
415	253
415	793
416	1291
417	158
420	1029
424	205
424	1477
425	105
426	1116
426	1333
428	1159
430	437
433	578
434	47
435	731
436	930
437	483
438	676
439	298
439	627
443	1377
444	532
444	825
444	1198
444	1426
446	343
449	392
449	864
450	12
450	1241
